epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,4103.42,1.21911,1.50523,1.16734,0.77711,0.5601,0.63099,0.44985,0.83954,0.79381,0.9602,0.004357,0.004357,0.004357
59,4173.59,1.2157,1.4916,1.16157,0.77958,0.55796,0.63151,0.45045,0.838,0.79292,0.95926,0.004258,0.004258,0.004258
60,4243.78,1.21203,1.48973,1.16185,0.78093,0.55781,0.63148,0.45101,0.83676,0.79135,0.95838,0.004159,0.004159,0.004159
61,4314.51,1.21174,1.48851,1.16171,0.78586,0.55523,0.63122,0.45042,0.83593,0.79125,0.95819,0.00406,0.00406,0.00406
62,4384.66,1.20689,1.48123,1.15845,0.78415,0.55586,0.63146,0.45143,0.83487,0.79099,0.95785,0.003961,0.003961,0.003961
63,4454.77,1.19675,1.46797,1.1575,0.7837,0.55495,0.63152,0.45163,0.83417,0.79115,0.95763,0.003862,0.003862,0.003862
64,4524.87,1.19376,1.46015,1.15728,0.78275,0.55469,0.63184,0.45197,0.83374,0.7913,0.95741,0.003763,0.003763,0.003763
65,4594.6,1.19704,1.47113,1.15659,0.78293,0.5536,0.63166,0.45195,0.8327,0.79159,0.95693,0.003664,0.003664,0.003664
66,4664.75,1.1995,1.47331,1.15877,0.78374,0.55344,0.63165,0.45264,0.83214,0.79164,0.95651,0.003565,0.003565,0.003565
67,4734.95,1.19137,1.46344,1.15841,0.7839,0.55344,0.63221,0.45256,0.83138,0.79185,0.9564,0.003466,0.003466,0.003466
68,4805.07,1.17679,1.45373,1.14592,0.78503,0.55364,0.63234,0.45305,0.83077,0.79223,0.95627,0.003367,0.003367,0.003367
69,4875.65,1.17077,1.42763,1.13982,0.78208,0.55304,0.63246,0.45284,0.83014,0.79237,0.95623,0.003268,0.003268,0.003268
70,4945.33,1.16444,1.42952,1.13916,0.78359,0.55064,0.63284,0.45335,0.82957,0.79366,0.95606,0.003169,0.003169,0.003169
71,5015.45,1.16276,1.42034,1.14014,0.78104,0.55244,0.63295,0.45375,0.82893,0.79499,0.95609,0.00307,0.00307,0.00307
72,5085.54,1.16614,1.43166,1.14293,0.78034,0.5524,0.63299,0.45396,0.82811,0.79626,0.95583,0.002971,0.002971,0.002971
73,5155.71,1.1526,1.41937,1.14145,0.78022,0.5522,0.63287,0.45387,0.82753,0.79759,0.95582,0.002872,0.002872,0.002872
74,5226.24,1.15226,1.41291,1.13851,0.78157,0.55139,0.63305,0.45421,0.82663,0.79948,0.95556,0.002773,0.002773,0.002773
75,5295.88,1.14402,1.41547,1.1345,0.78136,0.55048,0.63246,0.45422,0.82613,0.80124,0.95578,0.002674,0.002674,0.002674
76,5366.41,1.14042,1.41054,1.13021,0.78343,0.54783,0.6328,0.45439,0.82547,0.80355,0.95562,0.002575,0.002575,0.002575
77,5436,1.131,1.39715,1.13092,0.77882,0.5497,0.63267,0.45428,0.82536,0.80574,0.95573,0.002476,0.002476,0.002476
78,5506.53,1.12224,1.3872,1.12241,0.77353,0.55187,0.63251,0.45412,0.82464,0.80867,0.95569,0.002377,0.002377,0.002377
79,5576.49,1.1184,1.38173,1.12648,0.77277,0.55054,0.63182,0.45416,0.82428,0.81153,0.95589,0.002278,0.002278,0.002278
80,5646.57,1.11412,1.37254,1.12287,0.7717,0.55249,0.63186,0.45422,0.82423,0.81509,0.95616,0.002179,0.002179,0.002179
81,5716.5,1.11174,1.36883,1.12497,0.774,0.55048,0.6317,0.45406,0.82439,0.81921,0.95662,0.00208,0.00208,0.00208
82,5786.48,1.10243,1.3663,1.11847,0.76955,0.55101,0.63111,0.45375,0.82424,0.82376,0.95705,0.001981,0.001981,0.001981
83,5855.95,1.09349,1.35193,1.11686,0.76812,0.54815,0.63093,0.45351,0.8239,0.82908,0.9573,0.001882,0.001882,0.001882
84,5925.95,1.08251,1.34261,1.11285,0.76666,0.54799,0.63047,0.45317,0.8237,0.83538,0.9577,0.001783,0.001783,0.001783
85,5996.3,1.08197,1.33152,1.11128,0.76823,0.54503,0.62979,0.45292,0.82346,0.842,0.95805,0.001684,0.001684,0.001684
86,6066.23,1.07659,1.32999,1.10967,0.76393,0.54425,0.6296,0.45239,0.82361,0.84937,0.95869,0.001585,0.001585,0.001585
